date,ticker,exchange,Category,Industry,Sector,market_cap_category,Growth Metric (%),Growth Metric (%) (prev),Growth Metric Δ (pp),Growth Metric Δ (%),P/E Ratio,Industry Median P/E,Earnings Per Share,Price-to-Book,Industry Median PB,EPS Growth (%),Dividend Yield (%),1-Month Return (%),3-Month Return (%),6-Month Return (%),1-Year Return (%),Business Description
2026-01-02 22:45:38,PRAX,NASDAQ,Unclassified,Biotechnology,Healthcare,small,55.63,,,,-22.081726591864637,13.45,-12.97,17.64742,3.32,,0.0,59.9,418.93,506.01,253.89,"Praxis Precision Medicines, Inc., a clinical-stage biopharmaceutical company, engages in the development of therapies for central nervous system (CNS) disorders characterized by neuronal excitation-inhibition imbalance. The company's platforms include cerebrum, a small molecule platform for CNS small molecule therapies to develop orally available precision therapies; and solidus to discover and develop antisense oligonucleotide. It also develops Ulixacaltamide, a small molecule inhibitor of T-type calcium channels that is in Phase 3 clinical trial for the treatment of essential tremor; Vormatrigine, a small molecule targeting the hyperexcitable state of sodium-channels in the brain to treat focal onset epilepsy; Relutrigine for the treatment of developmental and epileptic encephalopathies; PRAX-020 to treat KCNT1; and PRAX-050. In addition, the company develops Elsunersen, a clinical-stage ASO designed to regulate NaV1.2 expression for the treatment of SCN2A-DEE; PRAX-080 that targets PCDH19-related developmental epilepsy; PRAX-090 for targeting SYNGAP1 loss-of-function; and PRAX-100 that targets SCN2A LoF mutations. It has a license agreement with RogCon Inc.; and research collaboration and license agreement with Ionis Pharmaceuticals, Inc. Praxis Precision Medicines, Inc. was incorporated in 2015 and is based in Boston, Massachusetts."
2026-01-02 22:45:38,CYD,NYSE,Income/Growth Blend,Auto Manufacturers,Consumer Cyclical,small,55.54,69.92,-14.38,-20.57,21.398844,13.36,1.73,1.0603672,1.26,52.2,1.43,5.47,-4.73,51.1,289.73,"China Yuchai International Limited manufactures, assembles, and sells diesel and natural gas engines for trucks, buses, pickups, construction and agricultural equipment, and marine and power generation applications. It operates through two segments, Yuchai and HLGE. The Yuchai segment manufactures on- and off-road powertrain solutions and applications. The HLGE is engaged in hospitality and property development activities. The company provides diesel engines comprising 4- and 6-cylinder diesel engines, high horsepower marine diesel engines, and power generator engines; natural gas engines, hydrogen combustion engines, methanol combustion engines, diesel power generators, diesel engine parts, and remanufacturing services; as well as plug in hybrid engines, range extenders, power generation powertrains, hybrid powertrains, integrated electric drive axle powertrain, and fuel cell systems. It also offers repair, maintenance, and retrofitting services. It distributes its engines directly to auto original equipment manufacturers, agents, and retailers in the People's Republic of China and internationally. The company was founded in 1951 and is based in Singapore."
2026-01-02 22:45:38,TPC,NYSE,Unclassified,Engineering & Construction,Industrials,mid,55.54,74.19,-18.65,-25.14,-126.0909063165838,33.23,-0.55,3.0695348,4.64,,0.36,4.42,11.88,44.07,180.11,"Tutor Perini Corporation, a construction company, provides diversified general contracting, construction management, and design-build services to private customers and public agencies worldwide. It operates through three segments: Civil, Building, and Specialty Contractors. The Civil segment engages in the public works construction and the replacement and reconstruction of infrastructure; and offers contracting services, including construction and rehabilitation of highways, bridges, tunnels, mass-transit systems, military defense facilities, and water management and wastewater treatment facilities, as well as provides drilling, foundation, and excavation support for shoring, bridges, piers, roads, and highway projects. The Building segment offers range of services in various specialized building markets, such as hospitality and gaming, transportation, health care, commercial offices, government facilities, sports and entertainment, education, correctional and detention facilities, biotech, pharmaceutical, industrial, and technology. The Specialty Contractors segment provides electrical, mechanical, plumbing, and fire protection systems, as well as heating, ventilation, and air conditioning services (HVAC) for civil and building construction projects in industrial, commercial, hospitality and gaming, and mass-transit end markets. It also offers pre-construction planning and project management services comprising planning and scheduling of the manpower, equipment, materials, and subcontractor services; and self-performed construction services consisting of site work, concrete forming and placement, and steel erection. The company was formerly known as Perini Corporation and changed its name to Tutor Perini Corporation in May 2009. Tutor Perini Corporation was founded in 1894 and is headquartered in Sylmar, California."
2026-01-02 22:45:38,GNTY,NYSE,Growth,,,small,55.09,55.09,0.0,0.0,,3.46,,,4.21,,0.0,3.79,14.67,28.17,53.37,
2026-01-02 22:45:38,NHPAP,NASDAQ,Value,REIT - Healthcare Facilities,Real Estate,small,54.91,,,,,30.66,,0.8389992,1.71,,9.96,-1.17,2.91,27.9,40.84,"National Healthcare Properties, Inc. is a real estate investment trust for U.S. federal income tax purposes. The Company acquires, owns and manages a diversified portfolio of healthcare-related real estate, focused on outpatient medical facilities and senior housing operating properties. As of September 30, 2025, the Company owned 174 properties (including one land parcel and one property classified as held-for-sale) located in 30 states and comprised of 7.3 million rentable square feet. Substantially all the Company's business is conducted through the OP and its wholly owned subsidiaries, including taxable REIT subsidiaries. Prior to the consummation of the Internalization (as defined below) on September 27, 2024, the Company's former advisor, Healthcare Trust Advisors, LLC, managed its day-to-day business with the assistance of its property manager, Healthcare Trust Properties, LLC; the former Advisor and Property Manager were under common control with AR Global Investments, LLC (the Advisor Parent), and these related parties received compensation and fees for providing services to the Company. See the Internalization section in this Note for additional information. As of September 30, 2025, the Company owned 40 (including one property classified as held-for-sale) SHOPs using the REIT Investment Diversification and Empowerment Act of 2007 structure in its SHOP segment. Under RIDEA, a REIT may lease qualified healthcare properties on an arm's length basis to a TRS if the property is operated on behalf of such subsidiary by a person who qualifies as an eligible independent contractor. As of September 30, 2025, the Company had four eligible independent contractors operating 39 SHOPs. The Company has two operating and reportable business segments: OMFs and SHOPs. All the Company's properties across both business segments are located throughout the United States. In its OMF operating segment, the Company owns, manages and leases single and multi-tenant OMFs where tenants are generally required to pay their pro rata share of property operating expenses, which may be subject to expense exclusions and floors, in addition to base rent. The Property Manager or third-party managers manage the Company's OMFs."
2026-01-02 22:45:38,OPTXW,NASDAQ,Value,,,nano,54.9,51.03,3.87,7.58,,3.46,,1.1274436,4.21,,0.0,,,,0.0,"Syntec Optics Holdings, Inc. manufactures and supplies integrated optics and photonics components, sub-systems, and optical systems for defense, medical, and consumer end-markets worldwide. It offers polymer-based optics; and optical assemblies, electro-optics assemblies, molded polymer and glass optic components, opto-mechanical components, nano machining, and thin films coating. The company also provides optics assembly, electro-optics assembly, design, and coating services. Syntec Optics Holdings, Inc. was founded in 1981 and is based in Rochester, New York."
2026-01-02 22:45:38,SOHO,NASDAQ,Unclassified,REIT - Hotel & Motel,Real Estate,nano,54.89,,,,-5.219512450985793,29.86,-0.41,-0.66875005,0.88,,0.0,-1.83,157.83,130.11,118.37,"Sotherly Hotels Inc. is a self-managed and self-administered lodging REIT focused on the acquisition, renovation, upbranding and repositioning of upscale to upper-upscale full-service hotels in the Southern United States. Sotherly may also opportunistically acquire hotels throughout the United States. Currently, the Company's portfolio consists of investments in ten hotel properties, comprising 2,786 rooms, as well as interests in two condominium hotels and their associated rental programs. The Company owns hotels that operate under the Hilton Worldwide and Hyatt Hotels Corporation brands, as well as independent hotels. Sotherly Hotels Inc. was organized in 2004 and is headquartered in Williamsburg, Virginia."
2026-01-02 22:45:38,SIDU,NASDAQ,Unclassified,Aerospace & Defense,Industrials,nano,54.88,,,,-3.436507875957186,41.31,-1.26,6.3676467,4.08,,0.0,574.45,290.09,150.29,31.21,"Sidus Space, Inc. engages in the design, manufacture, launch, and data collection of commercial satellite worldwide. The company's space services include satellite design and manufacturing, such as LizzieSat, LizzieSat-XL, and Lunar Lizzie. It also offers technology hosting and mission management AI-enhanced Data-as-a-Service, utilizing the Orlaith AI ecosystem, which includes FeatherEdge AI processor, and Cielo AI solutions from space, on the LizzieSat platform to deliver timely data insights from space. The company also provides space and defense manufacturing, a mission-critical components and systems engineered for space environments, including precision machining and assembly; 3D printing; mechanical/electrical assembly and test; and design engineering, as well as technology design and integration. It serves commercial space, aerospace, and defense industries. The company was founded in 2012 and is headquartered in Merritt Island, Florida."
2026-01-02 22:45:38,CAF,NYSE,Income/Growth Blend,Asset Management,Financial Services,nano,54.73,56.81,-2.08,-3.66,8.895522,13.52,2.01,,0.97,,1.47,13.43,6.83,31.6,48.25,"Morgan Stanley China A Share Fund, Inc. is a closed ended equity mutual fund launched and managed by Morgan Stanley Investment Management Inc. It is co-managed by Morgan Stanley Investment Management Company. The fund invests in the public equity markets of China. It seeks to invest in the stocks of companies operating across diversified sectors. The fund invests in the growth stocks of companies. It employs fundamental analysis with bottom-up stock picking approach to create its portfolio. The fund benchmarks the performance of its portfolio against the Morgan Stanley Capital International China A Share Index. Morgan Stanley China A Share Fund, Inc. was formed on July 6, 2006 and is domiciled in the United States."
2026-01-02 22:45:38,WWD,NASDAQ,Income/Growth Blend,Aerospace & Defense,Industrials,large,54.54,70.38,-15.84,-22.51,42.008106,41.31,7.4,7.255455,4.08,65.2,0.37,4.3,22.34,23.46,78.88,"Woodward, Inc. designs, manufactures, and services control solutions for the aerospace and industrial markets worldwide. It operates through two segments, Aerospace and Industrial. The Aerospace segment offers fuel pumps, metering units, actuators, air valves, specialty valves, fuel nozzles, and thrust reverser actuation systems for turbine engines and nacelles, as well as flight deck controls, actuators, servocontrols, motors, and sensors for aircraft. This segment also provides aftermarket maintenance, repair and overhaul, and other services to commercial airlines, repair facilities, military depots, third party repair shops, and other end users. Its Industrial segment offers actuators, valves, pumps, fuel injection systems, solenoids, ignition systems, control systems, electronics and software, and sensors used on industrial gas turbines, steam turbines, compressors, and reciprocating engines, as well as aftermarket products and related services. The company primarily serves OEMs and equipment packagers. Woodward, Inc. was founded in 1870 and is headquartered in Fort Collins, Colorado."
2026-01-02 22:45:38,INCY,NASDAQ,Growth,Biotechnology,Healthcare,large,54.34,,,,17.18983,13.45,5.9,4.276618,3.32,298.4,0.0,-0.02,17.55,48.17,45.66,"Incyte Corporation, a biopharmaceutical company, engages in the discovery, development, and commercialization of therapeutics in the United States, Europe, Canada, and Japan. The company offers JAKAFI (ruxolitinib) for the treatment of intermediate or high-risk myelofibrosis, polycythemia vera, and steroid-refractory acute graft-versus-host disease; MONJUVI (tafasitamab-cxix)/MINJUVI (tafasitamab) for treating relapsed or refractory diffuse large B-cell lymphoma; PEMAZYRE (pemigatinib), a selective fibroblast growth factor receptor kinase inhibitor for the treatment of unresectable biliary tract cancer, metastatic cholangiocarcinoma, and myeloid/lymphoid neoplasms; ICLUSIG (ponatinib), a kinase inhibitor to treat chronic myeloid leukemia and Philadelphia-chromosome positive acute lymphoblastic leukemia; ZYNYZ (retifanlimab-dlwr) to treat adults with metastatic or recurrent locally advanced Merkel cell carcinoma; and NIKTIMVO (axatilimab-csfr) for treating chronic graft-versus-host disease, as well as OPZELURA (ruxolitinib) cream for treating atopic dermatitis. Its clinical stage products include INCB123667 (CDK2) for ovarian cancer; INCB161734 (KRASG12D) for cancers; INCA33890 (TGFßR2xPD-1) for solid tumors; Ruxolitinib cream for mild to moderate hidradenitis suppurativa (HS); Povorcitinib for HS, nonsegmental vitiligo, prurigo nodularis, and asthma and chronic spontaneous urticaria; INCB000262 (MRGPRX2) and INCB000547 (MRGPRX4) for systemic immune and neuro-immune disorders; INCA034460 (anti-CD122) for vitiligo; and Zilurgisertib (ALK2) for fibrodysplasia ossificans progressive. It has collaboration with Genesis Therapeutics, Inc. The company sells its products to specialty and retail pharmacies, hospital pharmacies, and specialty distributors and wholesalers. The company was formerly known as Incyte Genomics Inc and changed its name to Incyte Corporation in March 2003. Incyte Corporation was incorporated in 1991 and is headquartered in Wilmington, Delaware."
2026-01-02 22:45:38,ASMB,NASDAQ,Unclassified,Biotechnology,Healthcare,micro,53.66,63.93,-10.27,-16.06,-7.385120350109409,13.45,-4.57,2.9213922,3.32,,0.0,-0.71,42.41,86.05,92.97,"Assembly Biosciences, Inc., a biotechnology company, develops therapeutic candidates for the treatment of viral diseases worldwide. Its pipeline includes long-acting helicase-primase inhibitors candidates, including ABI-5336 and ABI-1179, which are in Phase 1a/1b clinical studies for recurrent genital herpes; ABI-4334, a capsid assembly modulator designed to disrupt the replication cycle of hepatitis B virus that is in Phase 1b clinical study; and ABI-6250, an orally bioavailable hepatitis delta virus entry inhibitor that is in Phase 1a clinical study. The company also develops ABI-7423, an oral broad-spectrum non-nucleoside polymerase inhibitor that targets transplant-related herpesviruses. It has an option, license, and collaboration agreement with Gilead Sciences, Inc. for the research and development of virology therapies. The company was formerly known as Ventrus Biosciences, Inc. and changed its name to Assembly Biosciences, Inc. in June 2014. Assembly Biosciences, Inc. was incorporated in 2005 and is headquartered in South San Francisco, California."
2026-01-02 22:45:38,CGAU,NYSE,Growth,Gold,Basic Materials,mid,53.6,66.9,-13.3,-19.88,8.949368,21.5,1.58,1.4701601,4.01,914.8,1.38,8.19,24.8,88.03,148.19,"Centerra Gold Inc. engages in the acquisition, exploration, development, and operation of gold and copper properties in North America, Turkey, and internationally. It also explores for molybdenum deposits. The company's principal assets include the Mount Milligan gold-copper mine located in British Columbia, Canada; and the Öksüt gold mine located in Türkiye. It also owns the Kemess project in British Columbia, Canada; the Goldfield District project in Nevada, United States; owns and operates a Molybdenum BU, which includes the Langeloth metallurgical processing facility that operates in Pennsylvania; and the Thompson Creek Mine in Idaho; and 75% owned the Endako Mine in British Columbia, Canada. Centerra Gold Inc. was incorporated in 2002 and is headquartered in Toronto, Canada."
2026-01-02 22:45:38,ORA,NYSE,Income/Growth Blend,Utilities - Renewable,Utilities,mid,53.34,,,,52.169724,34.39,2.18,2.7542865,2.06,9.3,0.42,2.84,13.94,29.98,65.99,"Ormat Technologies, Inc. engages in the geothermal and recovered energy power business in the United States, Indonesia, Kenya, Turkey, Chile, Guatemala, Guadeloupe, New Zealand, Honduras, France, Indonesia, the Philippines, and internationally. It operates through three segments: Electricity, Product, and Energy Storage. The Electricity segment develops, builds, owns, and operates geothermal, solar photovoltaic, and recovered energy-based power plants; and sells electricity. The Product segment designs, manufactures, and sells equipment for geothermal and recovered energy-based electricity generation; and provides services relating to the engineering, procurement, and construction of geothermal and recovered energy-based power plants. The Energy Storage segment provides battery energy storage systems and related services. The company serves contractors, geothermal plant owners and operators, interstate natural gas pipeline owners and operators, gas processing plant owners and operators, cement plant owners and operators, and biomass facilities owners and operators, as well as other companies engaged in energy-intensive industrial processes. Ormat Technologies, Inc. was founded in 1965 and is headquartered in Reno, Nevada."
2026-01-02 22:45:38,MS,NYSE,Income,Capital Markets,Financial Services,mega,53.02,70.62,-17.6,-24.92,18.65641,20.51,9.75,2.8880808,2.43,44.6,2.25,7.58,17.84,27.85,48.48,"Morgan Stanley, a financial holding company, provides various financial products and services to governments, financial institutions, and individuals in the Americas, Asia, Europe, Middle East, and Africa. The company operates through Institutional Securities, Wealth Management, and Investment Management segments. It offers capital raising and financial advisory services, including services related to the underwriting of debt, equity, and other securities, as well as advice on mergers and acquisitions, restructurings, and project finance. It also provides equity and fixed income products comprising sales, financing, prime brokerage, and market-making services; Asia wealth management; business-related investments services; originating corporate and commercial real estate loans, secured lending facilities, and extending securities; and research. In addition, the company offers financial advisor-led brokerage, custody, and administrative and investment advisory services; self-directed brokerage services; financial and wealth planning services; stock plan administration; securities-based lending, residential and commercial real estate loans, and other lending products; banking; and retirement plan services. Further, it provides equity, fixed income, alternatives and solutions, and liquidity and overlay services to benefit/defined contribution plans, foundations, endowments, government entities, sovereign wealth funds, insurance companies, third-party fund sponsors, corporations, and individuals. The company was founded in 1924 and is headquartered in New York, New York."
2026-01-02 22:45:38,EXK,NYSE,Unclassified,Silver,Basic Materials,mid,52.71,69.71,-17.0,-24.39,-28.187501430511475,119.0,-0.32,5.213873,4.28,,0.0,-2.38,18.22,77.56,132.47,"Endeavour Silver Corp., a silver mining company, engages in the acquisition, exploration, development, extraction, processing, refining, and reclamation of mineral properties in Mexico, Chile, Peru, and the United States. It explores for gold and silver deposits, and precious metals, as well as polymetals. The company was formerly known as Endeavour Gold Corp. and changed its name to Endeavour Silver Corp. in September 2004. Endeavour Silver Corp. was incorporated in 1981 and is headquartered in Vancouver, Canada."
2026-01-02 22:45:38,GCV,NYSE,Income,Asset Management,Financial Services,micro,52.02,56.06,-4.04,-7.21,3.907407,13.52,1.08,0.97078437,0.97,381.8,11.37,3.13,4.37,16.06,24.6,"The Gabelli Convertible and Income Securities Fund Inc. is a closed-ended balanced mutual fund launched by GAMCO Investors, Inc. The fund is managed by Gabelli Funds, LLC. It invests in public equity and fixed income markets. The fund seeks to invest in stocks of companies operating across diversified sectors. It primarily invests in convertible securities and other debt and equity securities. The fund benchmarks the performance of its portfolio against the Standard & Poor's 500 Index, Barclays Government/Credit Bond Index, and Lipper Convertible Securities Fund Average. It was formerly known as Gabelli Convertible Securities Fund Inc. The Gabelli Convertible and Income Securities Fund Inc. was formed on December 19, 1988 and is domiciled in the United States."
2026-01-02 22:45:38,VHC,NASDAQ,Unclassified,Software - Infrastructure,Technology,micro,51.21,61.9,-10.69,-17.27,-3.5122447111168684,27.48,-4.9,2.5094779,3.61,,0.0,-10.36,1.77,39.58,141.71,"VirnetX Holding Corporation, through its subsidiary VirnetX, Inc., operates as an Internet security software and technology company primarily in the United States. The company develops software and technology solutions, including secure domain name registry and GABRIEL Connection Technology that are designed to secure communications over the Internet using zero trust network access. It also offers a portfolio of licenses and services, such as VirnetX One, a security-as-a-service platform that protects enterprise applications, services, and infrastructure from cyber-attacks; GABRIEL Connection Technology software development kit to assist with rapid integration of its techniques into existing software implementations; War Room software that offers safe and secure video conferencing meeting environment where sensitive communications and data is invisible to those not authorized to view it; and VirnetX Matrix that provides security for internet-enabled enterprise applications and their connected devices. It serves domain infrastructure and communication service providers, and system integrators; and enterprise customers, developers, and original equipment manufacturers of chips, servers, desktops, smart phones, tablets, laptops, net books, and other devices in the IP-telephony, mobility, fixed-mobile convergence, and unified communications markets. VirnetX Holding Corporation was incorporated in 2005 and is headquartered in Zephyr Cove, Nevada."
2026-01-02 22:45:38,ONMDW,NASDAQ,Value,,,nano,51.18,,,,,3.46,,-1.2658228,4.21,,0.0,,,,0.0,"OneMedNet Corporation, a healthcare software company, provides digital medical image management, exchange, and sharing solutions in the Americas, Europe, and the Middle East. The company offers iRWD, which provides regulatory grade imaging and clinical data in the pharmaceutical, device manufacturing, contract research organizations, and artificial intelligence markets markets; and BEAM, a medical imaging exchange platform between hospital/healthcare systems, imaging centers, physicians, and patients. OneMedNet Corporation is headquartered in Eden Prairie, Minnesota."
2026-01-02 22:45:38,QS,NYSE,Unclassified,Auto Parts,Consumer Cyclical,mid,51.03,,,,-12.860465604205464,18.05,-0.86,5.692384,1.38,,0.0,-9.12,-22.66,57.55,84.33,"QuantumScape Corporation, together with its subsidiaries, focuses on the development and commercialization of solid-state lithium-metal batteries for electric vehicles and other applications in the United States. The company was founded in 2010 and is headquartered in San Jose, California."
2026-01-02 22:45:38,WHLRP,NASDAQ,Unclassified,REIT - Retail,Real Estate,nano,51.02,,,,-2.9122055980837573,24.35,-1.868,-0.0599317,1.61,,0.0,38.07,28.61,38.78,80.73,"Headquartered in Virginia Beach, Virginia, Wheeler Real Estate Investment Trust, Inc. (Nasdaq: WHLR) is a fully integrated, self-managed commercial real estate investment company focused on owning, leasing and operating income-producing retail properties with a primary focus on grocery-anchored centers. WHLR's portfolio contains well-located, potentially dominant retail properties in secondary and tertiary markets that generate attractive, risk adjusted returns. WHLR's common stock, Series B convertible preferred stock (""Series B Preferred Stock"" and, together with the Series D Preferred Stock, the ""Preferred Stock""), Series D Preferred Stock, and Convertible Notes trade publicly on Nasdaq under the symbols ""WHLR"", ""WHLRP"", ""WHLRD"", and ""WHLRL"", respectively."
2026-01-02 22:45:38,TVTX,NASDAQ,Unclassified,Biotechnology,Healthcare,mid,50.95,,,,-38.3689324832657,13.45,-1.03,48.077858,3.32,,0.0,16.27,63.17,163.29,109.54,"Travere Therapeutics, Inc., a biopharmaceutical company, identifies, develops, and delivers therapies to people living with rare kidney and metabolic diseases in the United States. The company's products include FILSPARI (sparsentan), a once-daily, oral medication designed to target two critical pathways in the disease progression of IgA Nephropathy (endothelin 1 and angiotensin-II); and Thiola and Thiola EC (tiopronin tablets) for the treatment of cystinuria, a rare genetic cystine transport disorder that causes high cystine levels in the urine and the formation of recurring kidney stones. Its clinical-stage programs consist of Sparsentan, a novel investigational product candidate, which has been granted Orphan Drug Designation for the treatment of focal segmental glomerulosclerosis in the U.S. and Europe; and Pegtibatinase (TVT-058), a novel investigational human enzyme replacement candidate being evaluated for the treatment of classical homocystinuria. It has a collaboration agreement with PharmaKrysto Limited for the pre-clinical activities associated with the cystinuria program. The company was formerly known as Retrophin, Inc. and changed its name to Travere Therapeutics, Inc. in November 2020. Travere Therapeutics, Inc. was incorporated in 2008 and is headquartered in San Diego, California."
2026-01-02 22:45:38,ASTS,NASDAQ,Unclassified,Communication Equipment,Technology,large,50.87,59.97,-9.1,-15.17,-63.71755818374284,30.76,-1.31,18.300812,2.32,,0.0,46.72,26.16,83.05,248.23,"AST SpaceMobile, Inc., together with its subsidiaries, designs and develops the constellation of BlueBird satellites in the United States. The company provides a cellular broadband network in space to be accessible directly by smartphones for commercial use and other applications, as well as for government use. Its SpaceMobile service provides cellular broadband services to end-users who are out of terrestrial cellular coverage. The company was founded in 2017 and is headquartered in Midland, Texas."
2026-01-02 22:45:38,VIAV,NASDAQ,Growth,Communication Equipment,Technology,mid,50.7,,,,302.5,30.76,0.06,5.5966697,2.32,,0.0,3.36,42.13,73.85,79.35,"Viavi Solutions Inc. provides network test, monitoring, and assurance solutions for telecommunications, cloud, enterprises, first responders, military, aerospace, and critical infrastructures in the Americas, the Asia-Pacific, Europe, the Middle East, and Africa. It operates in two segments, Network and Service Enablement (NSE) and Optical Security and Performance Products (OSP). The NSE segment provides testing, monitoring, assurance, and security solutions that address lab and production environments, network management, service assurance, and AIOps for wireless, wireline, cloud, satellite, public safety, military, and infrastructure networks. This segment also offers instruments, microprobes, and perpetual software licenses that support the development, production, maintenance, and optimization of network systems, as well as product support and professional services comprising repair, calibration, software support, and technical assistance for its products. Its OSP segment leverages its core optical coating technologies and volume manufacturing capability to design, manufacture, and sell technologies for the anti-counterfeiting, 3D sensing, government and aerospace, automotive, and industrial markets. The company has a strategic partnership with QuNu Labs Pvt. Ltd. for the development of quantum security and advanced network intelligence technologies. The company was formerly known as JDS Uniphase Corporation. Viavi Solutions Inc. was founded in 1923 and is headquartered in Chandler, Arizona."
2026-01-02 22:45:38,KF,NYSE,Income/Growth Blend,Asset Management,Financial Services,nano,50.46,51.97,-1.51,-2.91,15.829876,13.52,2.41,1.2359478,0.97,2045.8999999999999,1.2,12.2,26.55,44.74,107.93,"The Korea Fund, Inc. is a closed-ended equity mutual fund launched and managed by Allianz Global Investors U.S. LLC. The fund invests in the public equity markets of Korea. It seeks to invest in stocks of companies operating across diversified sectors. The fund primarily invests in growth stocks of companies. It employs fundamental analysis with a bottom-up stock picking approach, focusing on such factors as price-to-earnings ratios, dividend yields, and earnings-per-share growth to create its portfolio. The fund benchmarks the performance of its portfolio against the MSCI Korea 25/50 Index. It uses 'Grassroots Research' to make its investments. The Korea Fund, Inc. was formed on August 29, 1984 and is domiciled in the United States."
2026-01-02 22:45:38,TE,NYSE,Unclassified,Electrical Equipment & Parts,Industrials,small,50.31,52.58,-2.27,-4.32,-5.939394054990826,27.77,-1.32,13.634783,2.91,,0.0,65.4,232.2,444.44,171.28,"T1 Energy Inc. provides energy solutions for solar and batteries in the United States and Norway. It also manufactures and sells photovoltaic solar modules. The company was formerly known as FREYR Battery, Inc. and changed its name to T1 Energy Inc. in February 2025. T1 Energy Inc. is headquartered in Austin, Texas."
2026-01-02 22:45:38,RY,NYSE,Income,Banks - Diversified,Financial Services,mega,49.71,68.97,-19.26,-27.93,16.61284,15.1,10.28,2.574494,1.61,28.799999999999997,2.75,10.59,16.64,29.85,45.55,"Royal Bank of Canada operates as a diversified financial service company worldwide. Its Personal Banking segment offers home equity financing, personal lending, chequing and savings accounts, private banking, auto financing, mutual funds, GICs, credit cards, and payment products and solutions. The company's Commercial Banking segments provides lending, deposit and transaction banking products and services. Its Wealth Management segment provides a suite of wealth, investment, trust, banking, credit, and other solutions to clients; asset management products to institutional and individual clients; and asset and investor services to financial institutions, asset managers, and asset owners. The company's Insurance segment offers life, health, travel, wealth, annuities, property and casualty, and reinsurance advice and solutions; digital platforms; and independent brokers and partners, as well as client-led advice and solutions. The company's Capital Markets segment offers advisory and origination, sales and trading, lending and financing, and transaction banking services to corporations, institutional clients, asset managers, private equity firms, and governments. The company was founded in 1864 and is based in Toronto, Canada."
2026-01-02 22:45:38,LGND,NASDAQ,Growth,Biotechnology,Healthcare,mid,49.34,66.99,-17.65,-26.35,84.11947,13.45,2.26,3.9327679,3.32,,0.0,-2.56,5.55,65.92,71.95,"Ligand Pharmaceuticals Incorporated, a biopharmaceutical company, develops and licenses biopharmaceutical assets worldwide. It offers Pradefovir, Posaconazole, Voriconazole, CAPVAXIVE, NOXAFIL, MenFive, and ZELSUVMI for infectious disease; EVOMELA and KYPROLIS for multiple myeloma; FILSPARI, a dual endothelin and angiotensin II receptor antagonist for immunoglobulin A nephropathy; Ohtuvayre for respiratory disease; PNEUMOSIL, a pneumococcal conjugate vaccine to help fight against pneumococcal pneumonia in children; and QARZIBA to treat neuroblastoma. The company also provides Teriparatide injection product for osteoporosis; RYLAZE, a recombinant erwinia asparaginase for acute lymphoblastic leukemia or lymphoblastic lymphoma in adult and pediatric patients; TZIELD, a CD3-directed antibody indicated to delay the onset of Stage 3 type 1 diabetes in adults and children aged 8 years and older with Stage 2 T1D; and VAXNEUVANCE for the prevention of invasive disease caused by streptococcus pneumoniae serotypes. In addition, it offers Duavee for menopause; Frovatriptan to treat Neurology; FYCOMPA and SESQUIENT for CNS; LYTENAVA to treat Opthamology; MEKINIST for cardiology; MINNEBRO for metabolic disease; Nexterone, a captisol-enabled formulation of amiodarone; VEKLURY, an antiviral treatment for COVID-19; and Viviant for osteoporosis. Further, the company develops ACLX-002, Ciforadenant, UGN-301, Viright, JZP341, MB07133, BOT/BAL, and Lasofoxifene for oncology; Ensifentrine for respiratory disease; QTORIN for rare disease; Sparsentan for kidney disease; VK2809 for hepatology; ANEB-001 for acute cannabinoid intoxication; CE-furosemide for cardiology; CE-Meloxicam for neurology; V117, CX2101A, and Sitavig for infectious disease; REV-0100, OPT-302, and Reproxalap for opthamology; Vilazodone and Topiramate Injection for CNS; VK0214 for Rare Disease; and VK5211 for musculoskeletal disorder. The company was incorporated in 1987 and is based in Jupiter, Florida."
2026-01-02 22:45:38,TARS,NASDAQ,Unclassified,Biotechnology,Healthcare,mid,49.34,62.45,-13.11,-20.99,-40.587938011591156,13.45,-1.99,10.231821,3.32,,0.0,1.67,37.43,96.28,45.09,"Tarsus Pharmaceuticals, Inc., a commercial stage biopharmaceutical company, focuses on the development and commercialization of therapeutic candidates for eye care in the United States. The company's lead product candidate is XDEMVY, a novel therapeutic for the treatment of blepharitis caused by the infestation of Demodex mites, as well as to treat meibomian gland disease. It is also developing TP-04 for the treatment of Ocular Rosacea; TP-05 for potential Lyme disease prophylaxis; and community malaria reduction. In addition, the company develops lotilaner active pharmaceutical ingredient (API) to address diseases in human medicine, including eye care and infectious disease prevention. Tarsus Pharmaceuticals, Inc. was incorporated in 2016 and is headquartered in Irvine, California."
